00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4D78C7,3E4CEF6A,3E473525,3E45CC16,3E4B8D63,3E549AC8,3E4DE558,3E4C9BEC,3E4964AB,3E469FDB,3E491469,3E4A00A2,3E4822B7,3E47DE1E,3E465A85,3E48D7F0,3E4A445C,3E49AE25,3E4A21E8,3E4D49B6,3E6884EF,3E5F2D93,3E66DFBB,3E68C81F,3E4EABF8,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4D5D80,3E4D3147,3E452FD9,3E4831F9,3E4F6650,3E5501BC,3E52E60F,3E52B090,3E4FB02A,3E4C36C5,3E4C65DB,3E4C7D3D,3E4AC6F0,3E45B5AA,3E45933F,3E47CEF8,3E4A65E5,3E49302F,3E4A0B48,3E4D83D2,3E6E21BD,3E66222F,3E66971F,3E68685D,3E4F490B,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4D4591,3E4D6C2B,3E428947,3E4B8270,3E54B31E,3E55C282,3E59B928,3E5AF555,3E581B1C,3E53A306,3E50F873,3E4FFA19,3E4E7F03,3E4399B4,3E44CDEB,3E46C8AB,3E4AEBE7,3E48E269,3E4A41A2,3E4E3161,3E72CDCF,3E6ED429,3E664BD4,3E680712,3E5047DC,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4D7858,3E4DA433,3E3F097B,3E503AB9,3E5C32A3,3E571345,3E6347C9,3E6680A3,3E63AE3F,3E5DBD30,3E575F3B,3E54E983,3E53C620,3E4243CE,3E441130,3E45CDFF,3E4BEFFF,3E48D925,3E4AECCA,3E4F98B2,3E763076,3E793736,3E65F9C0,3E67A27D,3E522608,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4F0214,3E4E01D8,3E3ABECA,3E5737BE,3E672E7A,3E59CFCD,3E71201D,3E772C5C,3E742869,3E6BE954,3E608BB6,3E5C0511,3E5B6443,3E435066,3E4382A8,3E45098C,3E4D41AD,3E49349A,3E4C5177,3E523DCA,3E780567,3E822323,3E6596DC,3E6735D8,3E567E82,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E5483A8,3E4F4F97,3E376FE6,3E621C49,3E780664,3E623796,3E830B54,3E88295A,3E865569,3E80486C,3E6E20CE,3E668A21,3E66AF44,3E49C74F,3E43CE23,3E452186,3E4D6E21,3E4A2A5A,3E4EED86,3E572A11,3E781FF7,3E869A6E,3E650C99,3E66B47A,3E64F949,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E61EE29,3E542A42,3E3C6696,3E744F83,3E89BD7A,3E7F9F0D,3E93DFC7,3E9C41C8,3E99A1D6,3E90150D,3E819418,3E76BB3D,3E7815A4,3E5A7D36,3E475649,3E481A71,3E49C585,3E4C18B1,3E53B888,3E60133B,3E766CEF,3E87E5FA,3E642CA2,3E65FF01,3E9C02C2,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E78D75C,3E620851,3E5A65C4,3E8AE9A2,3EA20EC3,3EA8BBF6,3EB1266F,3EBEF74F,3EBA6F59,3EA9D422,3E92E423,3E888804,3E8A3185,3E7BC6F2,3E54803B,3E52CE7B,3E447157,3E4FB200,3E5CB23C,3E696B8A,3E72F2E0,3E84AE10,3E62A02D,3E64CDC9,3E8D293A,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E8957FC,3E7E701F,3E91DE68,3EAE54CA,3ED247E6,3EF55F2D,3EEA1C76,3F00BB66,3EF85239,3ED76D83,3EB1FB1A,3E9FAC4C,3EA30921,3E99EC2D,3E7787DC,3E6DCD88,3E4A0678,3E566874,3E6CCE2E,3E58FC8C,3E6DD0F8,3E7B6B6B,3E5FCE04,3E628457,3E608854,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E9084AB,3E92F226,3EC5F815,3EFA33FF,3F1A8BA7,3F259A48,3F31500A,3F40D322,3F3A576E,3F17A0C9,3EF14BC0,3ECD3141,3ED396D8,3EC2BEAB,3E9F5BBE,3E91547D,3E64DD53,3E63A0C4,3E7FEAD6,3E4C1385,3E673C71,3E69FA7A,3E5A7AB4,3E5D84F4,3E5575F3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E8C623E,3EA2C751,3EE73D28,3F16AD90,3F43115C,3F3B9105,3F5EDFF9,3F664EAE,3F6E94CE,3F582198,3F3ED5ED,3F194F6C,3F1BC246,3EF5E63A,3ED632E5,3EB9B212,3E89019B,3E805705,3E854E07,3E6951E9,3E5F7CE0,3E584221,3E489066,3E44D5FB,3E507ADF,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E7CDD88,3EA3654B,3EE0BD09,3F2185B8,3F3D6D57,3F3C8C7D,3F5A98FE,3F7D3D17,3F7BEC9B,3F5E6106,3F4E9EC8,3F50D546,3F3CB2BB,3F15AA21,3F099A0F,3EE82F80,3EA7FE88,3E9F1E54,3E834C93,3E628850,3E56E79D,3E47D3CA,3E371FB7,3E362615,3E490F7B,3E3F2B95,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E5A5400,3E9281D5,3ED1F21D,3EE90087,3F1DB7B7,3F4D4B21,3F584CC2,3F64DC8E,3F788DA0,3F7E1ADD,3F773575,3F55C3CD,3F4EEA04,3F2AA323,3F1E4FDF,3F063960,3ED0522E,3E980729,3E789B72,3E6C6D34,3E4DDAAD,3E394E8F,3E3C8801,3E411DBF,3E39555A,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E3AA0D0,3E7030F1,3EB09E1F,3ED280BA,3F16E3DD,3F44D465,3F5FE87C,3F674DB8,3F6C1257,3F800000,3F76D6AC,3F5A9AA2,3F536DC1,3F3169A3,3F1E7F78,3F0BE0D7,3EED68DA,3E9F23EC,3E6D6EBC,3E5F429D,3E44B789,3E2D0C33,3E2E8826,3E32CC12,3E2160C6,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E1E6FD4,3E385CB7,3E836B58,3E9BCE84,3ED37054,3EFCD6B3,3F11B2E4,3F21B4D6,3F3A18E7,3F4A3621,3F4F9520,3F4916B5,3F3F244E,3F22F87F,3F0BA03E,3F13DDDD,3EDC10FD,3E9964C8,3E5B6908,3E52306B,3E3BDE12,3E236418,3E1F38FD,3E2264E1,3E0DC8B6,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E088856,3E112B1E,3E4A84FF,3E81FDB4,3EA1BD6A,3EAD190E,3ECAD11F,3EDE4C10,3EF7D6B8,3F06AB93,3EFD174F,3EFBA852,3EFA2DC9,3EFEB3C7,3F130D5B,3EF8FAA9,3EB2A7EF,3E90E6A8,3E4E512A,3E4A2C85,3E33A815,3E1CAACA,3E11EA3C,3E14534D,3E0E5F48,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E07D315,3E1CB1D3,3E3495D9,3E69D207,3E887F4F,3E8B2098,3EA0523B,3EABC711,3EB9AF38,3EC532F4,3EB5640E,3EB2C7C6,3EB2DCA3,3EA92190,3EC23C9E,3EA6524F,3E91D195,3E6D45C7,3E465903,3E4510C9,3E2C6596,3E19186E,3E096411,3E0C437C,3E227AE3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E1A4745,3E34B771,3E335BAA,3E5AD2CD,3E744358,3E75C532,3E8918EC,3E8FF634,3E98A84E,3E9F0C7D,3E92933C,3E904B39,3E900E9C,3E5F7CBD,3E79C475,3E8024B8,3E7A594E,3E54C0B8,3E412848,3E417EEF,3E2659FE,3E18AEE3,3E0788AF,3E0C6C41,3E39CA49,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E2CD236,3E428945,3E381E16,3E516DA2,3E626361,3E63E899,3E761E5C,3E7E2DCF,3E85275E,3E88C8E9,3E7E49E7,3E7ADC96,3E797BCC,3E343433,3E4F0D08,3E54D589,3E60CBBC,3E47EB85,3E3D79CA,3E3ECD60,3E21BA60,3E1B2BFD,3E0CBB7F,3E14B12C,3E48390F,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E393B59,3E49CAA2,3E3CF74F,3E4B2374,3E567D74,3E58F80F,3E63D604,3E682B56,3E7167A9,3E7574DC,3E665871,3E63EE72,3E61C796,3E23E922,3E3EAE7C,3E4000A0,3E504637,3E4025EA,3E3AABE4,3E3CA457,3E1EACAE,3E200C53,3E17C155,3E22B7E2,3E4DDC3A,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E40EC0A,3E4DEA2E,3E40B451,3E46B44C,3E4E2389,3E51B0BE,3E573ACC,3E58FC34,3E608B00,3E62991D,3E5677D2,3E54DBB3,3E5216EE,3E16ECF5,3E38E351,3E375D2A,3E44FAB9,3E3AE5BD,3E38689F,3E3AD2F4,3E1D47EB,3E269D3B,3E263693,3E32F659,3E4F59B0,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E45C795,3E508040,3E43766D,3E437200,3E48052A,3E4C83C3,3E4E21E0,3E4E07C0,3E54968A,3E5553FC,3E4B51C7,3E4A53DB,3E471150,3E0D9793,3E36A5E4,3E33DF4E,3E3CD3EE,3E370997,3E367F38,3E393C52,3E1D951B,3E2E1842,3E35625F,3E421B0C,3E4FA932,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E48FC0B,3E524676,3E458552,3E40F757,3E435FF0,3E48A07E,3E47515B,3E45D4C2,3E4BCAF2,3E4B9F3F,3E431F28,3E4299AD,3E3EF12F,3E0B3401,3E3567DF,3E322025,3E36A65B,3E340166,3E34D27C,3E37CE82,3E1F90D9,3E35C090,3E430492,3E4E0FCA,3E4FC20A,3E4D6CD3,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4B32FB,3E539685,3E47168A,3E3F0643,3E3FBD5F,3E4591D5,3E420D12,3E3F80A1,3E451F36,3E444AC3,3E3CDBD2,3E3CB1CF,3E38B4CD,3E0F76B8,3E346C30,3E30DEA7,3E31C306,3E317F16,3E33501D,3E367DED,3E232D4A,3E3CFB12,3E4DCDB1,3E5637BC,3E4FD543,3E4D6CD3,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4CCBEA,3E549F10,3E484DD5,3E3D770E,3E3CD201,3E431229,3E3DDEC9,3E3A7CBF,3E3FEE64,3E3E9AE3,3E37EA82,3E3805D3,3E33C127,3E17D877,3E3384A4,3E2FBCC3,3E2DBF69,3E2F5568,3E31EC32,3E3542CD,3E28545C,3E435CCC,3E5568C4,3E5B0BDF,3E4FE8F8,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4DFE6A,3E5579FF,3E49433C,3E3C2F57,3E3A6BF4,3E40F614,3E3A7936,3E366BC9,3E3BCD8C,3E3A16EB,3E33E7AA,3E34374E,3E2FB48E,3E21B3A1,3E32A5F7,3E2EA384,3E2A582B,3E2D68B5,3E309EB5,3E3417CA,3E2EE9FB,3E48AE08,3E5A353B,3E5D7E1E,3E4FFD80,3E4D6CD3,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4EEC12,3E563690,3E4A074F,3E3B1D0F,3E386934,3E3F216E,3E37A823,3E330EA1,3E3874EA,3E366E6D,3E3091D3,3E310898,3E2C4F06,3E2B4168,3E31CC7B,3E2D8DB7,3E27613D,3E2BA751,3E2F6218,3E32F919,3E36CE3E,3E4CE420,3E5CE695,3E5E7C89,3E5012B6,3E4D6CD3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E4FA9F7,3E56DE2B,3E4AA5BE,3E3A3381,3E36B1EA,3E3D8152,3E354742,3E303960,3E35B2E5,3E336A2D,3E2DBC83,3E2E5010,3E296541,3E33AAD6,3E30F66C,3E2C79ED,3E24BCEA,3E2A0588,3E2E326C,3E31E400,3E3FDF50,3E501583,3E5E3589,3E5EB606,3E50287A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E5045C8,3E5776DB,3E4B26FA,3E396989,3E3534FC,3E3C08B1,3E333CB8,3E2DCCBC,3E336457,3E30E33F,3E2B48A9,3E2BF0CB,3E26D916,3E3ABAC1,3E3022BD,3E2B6788,3E22569E,3E287B57,3E2D0CD5,3E30D678,3E49FB13,3E526BF3,3E5EB50D,3E5E93D8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3E4D6CD3,3E4D6CD3,3E50C8B0,3E5804A7,3E4B9139,3E38B86F,3E33E5E4,3E3AAE4E,3E3175B0,3E2BB1EA,3E316FC4,3E2EBD94,3E29200D,3E29D631,3E249505,3E408BF1,3E2F50C2,3E2A5628,3E201FC2,3E27031D,3E2BEF36,3E2FCEFD,3E550075,3E54183D,3E5EC76F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
