00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0D9670,3F10B269,3F123153,3F13ADBB,3F1908C8,3F14F785,3F15979E,3F19576D,3F1B8F2A,3F1AD9E3,3F17EB3F,3F136ECF,3F108151,3F10F62F,3F11ADB0,3F161ED2,3F1EBC59,3F1FFEF9,3F21DF37,3F20C8D4,3F1E28BA,3F1B957B,3F25B2DE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0DB843,3F1222BF,3F1364C8,3F1B9198,3F1A94B6,3F18472B,3F173612,3F1D0B1E,3F2122C6,3F1FE0AF,3F1700EA,3F131142,3F110342,3F12C1FE,3F11E070,3F185B30,3F1F348B,3F27B6BC,3F2BE346,3F2D0422,3F2914B8,3F29A93F,3F2D803B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F0F19EF,3F107FA4,3F1457DE,3F1F5625,3F241181,3F232D2A,3F26AB28,3F1E1126,3F1E55F5,3F1D57FA,3F219E1D,3F1B232A,3F11AC68,3F12905A,3F116646,3F10DA5F,3F1C0C5D,3F2944F7,3F35F511,3F386333,3F3E1A5D,3F3CB3D9,3F384AA6,3F34D67B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F12EE22,3F153B55,3F1A99FD,3F22F1F0,3F2EC492,3F33FBAA,3F3DA2FD,3F33CC42,3F29AE72,3F282BE7,3F27A6EF,3F20DEA1,3F185688,3F1588CE,3F178D73,3F1A7591,3F36E4D3,3F46A8AA,3F54B8B1,3F4D9653,3F3E276B,3F435DEB,3F391804,3F39F195,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F10AB45,3F190DF3,3F282910,3F313CC2,3F4537E9,3F4FDD7E,3F5E65AE,3F61EF32,3F569E46,3F42BCD2,3F39AF10,3F2F8540,3F2A373C,3F23439E,3F2280C0,3F370DCF,3F477506,3F4C9916,3F500FD5,3F49B09A,3F3214C0,3F39C05E,3F3B8A46,3F4537E9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F093108,3F1622E4,3F229815,3F396051,3F4F3940,3F613351,3F6D72FB,3F6D5350,3F74E36C,3F7B09A6,3F66F524,3F568906,3F535A9E,3F4FF32E,3F49E344,3F4B1136,3F538EA9,3F506EB2,3F537E7F,3F4B60C6,3F48294B,3F3A4714,3F367452,3F3ABD0E,3F431CE6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F139FBB,3F34363F,3F41FF49,3F480EC6,3F5D0E58,3F71A67D,3F7DE3FF,3F7F4B01,3F83F902,3F896BAD,3F836DC6,3F82264A,3F86DF47,3F84536D,3F82D5F0,3F80D475,3F77C066,3F6465DD,3F55C23C,3F527534,3F4B7F81,3F3C1D89,3F36EF91,3F332056,3F310C45,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F19DED9,3F3AACF7,3F55DB01,3F554EF1,3F65B4AD,3F7F3764,3F84FE5C,3F8AC981,3F8E52E3,3F96AEB9,3F98905D,3F96ACE6,3F95C5EE,3F926325,3F91E968,3F898E93,3F823EC9,3F72BD7A,3F641FCF,3F5AC8F8,3F4C13DB,3F36ED8E,3F3319E6,3F2F818B,3F305693,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F13D9FC,3F25BF8B,3F3E999D,3F5F58E7,3F71DB45,3F7ED198,3F843B8C,3F8CF4A1,3F92179B,3F9997B5,3F99999A,3F96DF15,3F9518F3,3F934DB0,3F8D9CE0,3F8983F2,3F85D845,3F758D93,3F63B78F,3F565559,3F4CD9DA,3F394AF2,3F2F6346,3F338EB6,3F340612,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F0FE753,3F204EC1,3F32B5B2,3F492FF1,3F69DCB7,3F7B7040,3F86815A,3F8388D6,3F866D08,3F8A6E83,3F855FE6,3F85AD2E,3F87CEF1,3F85A325,3F83A76B,3F7FF039,3F817C83,3F79E08F,3F6AABC6,3F5B0497,3F4F6EBC,3F4108C9,3F34DA6B,3F35AD6B,3F3184BD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F0E974F,3F152DED,3F220953,3F3CBA48,3F5203AB,3F6010B1,3F62928A,3F675D29,3F61973B,3F644462,3F58E532,3F50CD05,3F5C9ADD,3F62F7AC,3F666A4E,3F6AD803,3F773E19,3F6EE184,3F648A87,3F59E72E,3F4DA9D7,3F45D937,3F383015,3F384CB2,3F321BC0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F0AADB2,3F0C7AA2,3F13F848,3F1EE967,3F26E536,3F2D9B6E,3F2DF218,3F2EE203,3F25C24D,3F280282,3F1CE705,3F1A7EAA,3F1E0B22,3F269CAB,3F2F4BD4,3F3AEA96,3F4879D3,3F53C49B,3F533D0C,3F49DBE8,3F4117BF,3F38411C,3F2CD5EC,3F31B06B,3F2F5C7C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F0D2823,3F0A93DB,3F0B0713,3F07ADA9,3F085455,3F082031,3F0A09A8,3F0905A6,3F07F872,3F05F5C6,3F02F382,3F05B1D8,3F055144,3F05C819,3F06D858,3F09F6EE,3F0FE828,3F203A23,3F305195,3F2FA254,3F2FB30D,3F2BE50D,3F291A75,3F24D456,3F2A38FB,3F2D1F2E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F0BC110,3F0D4159,3F0C376F,3F092675,3F07485E,3F04C27B,3F01481B,3F031544,3F001F98,3EFF7F5D,3EFEC29C,3F01DC03,3F0295D2,3F018EB1,3F033A8C,3F03B3F2,3F06500B,3F09EE25,3F13DD7F,3F184A6D,3F1A682A,3F1AD58E,3F1A9B6D,3F1D4025,3F217EB0,3F21CCD2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F0DE371,3F0BC9B1,3F0C3A97,3F098CAD,3F066ED8,3F041718,3F03B7C6,3F034ACD,3EFD9D92,3EFEA892,3EFD990E,3F039557,3F0303B0,3EFFF774,3F01946C,3F02149F,3F055A8B,3F05A6BA,3F07D833,3F0BB22D,3F0DC121,3F0DAEFE,3F0B6212,3F0FBA80,3F143E46,3F13448B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F0D3623,3F079724,3F0A96F0,3F0843ED,3F06AFE3,3F03B3F2,3F01AF10,3F0241D9,3EFB7B0A,3F009749,3F01DAA8,3EFF0A53,3EF8496D,3EF7A377,3EFC8B26,3F015E98,3F021B13,3F03C60E,3F054B34,3F0819DF,3F083C7A,3F0957FB,3F09F0D2,3F0A0512,3F0BD448,3F0CA70B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F0FC409,3F05E593,3F0446C8,3F08DABF,3F05DE62,3F03D93B,3F00FDCF,3EFDDCE2,3F0006E8,3EFF5B5C,3EF9C782,3EF54E1D,3EEF9A72,3EECC0BA,3EF0ED4D,3EF98C17,3EFA062C,3F02FBC5,3F05D564,3F076682,3F088721,3F09D30F,3F0B7DC6,3F0BFB90,3F0C919E,3F0D4C90,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F0F3024,3F06D858,3F062C9A,3F073B26,3F027919,3F02139B,3F01859A,3F001170,3EF5CF98,3EF0F1F6,3EEEF2B3,3EEC3A9B,3EEC3C49,3EE6D1D6,3EEC852B,3EF76FD1,3EF8EF03,3F014516,3F0820EF,3F0AFC37,3F0A3923,3F0A4690,3F0E527B,3F0D3C24,3F0C6543,3F0DAEFE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,3F544B09,3F10089A,3F07C19F,3F06DF47,3F05062C,3F03E9FC,3F01C55A,3F00865F,3EFE4868,3EF41F44,3EF2F8A8,3EEB6692,3EECA52E,3EE9D364,3EE4A7E4,3EE8CA7E,3EF2D9DE,3EF8039A,3F002532,3F02F643,3F052EB4,3F07ACEC,3F0C01DB,3F0FA982,3F0E3DC3,3F0D6B0A,3F0DBDE8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,3F53A6EC,3F1370FE,3F0F2E15,3F05B9BD,3F01B9DD,3F01D3E4,3F02E6C7,3F00FD24,3EFA5A56,3EF72769,3EF3FC01,3EEF11A7,3EE6B2D9,3EE0EEB3,3EDFED73,3EDF5A68,3EEB7F0C,3EEEA4E2,3EF88A71,3EF99A77,3F0095A0,3F047E00,3F0A815E,3F0D2956,3F0D115C,3F0CC670,3F0E8FF7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F1F3305,3F0EAA16,3F01476F,3EFDCE03,3EFEEF94,3F012B9F,3F01A1E7,3EFD7C07,3EF46A1B,3EE931FC,3EE8B5D6,3EDEF2FA,3ED980EF,3EDB147A,3EE04199,3EE84251,3EF2DB0D,3F000A32,3EFC1AB7,3EFFB7BF,3F0179D2,3F057C7B,3F0902A2,3F0CB02E,3F0BDE18,3F0FA20E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F339D98,3F0E81B2,3F08B6B4,3F0166A8,3EF889D2,3EFF95A4,3EFC5E62,3EFD1509,3EF45FEA,3EE936E5,3EE229A6,3EDEC224,3EDEE603,3EDCD390,3EE4CB96,3EE8EE67,3EF1A67D,3EFBA638,3EFA4FA5,3EFAE5A0,3F012396,3F03F09F,3F05E4DB,3F0ABDE9,3F0C61B3,3F0B2BF6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,3F439398,3F0E125E,3F0D9F4A,3F05ED22,3EFB5FC3,3EFE93C1,3EF86FCD,3EFC050A,3EF6C09A,3EEEE33C,3EE03A08,3ED82365,3EDB27BF,3EDA0DCC,3EE28293,3EEAA0B9,3EF067A1,3EF864A7,3EFA2B33,3EFFCF60,3F03360E,3F047F0E,3F08F635,3F0B2F12,3F0E430A,3F0D3BBE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,3F283987,3F0FFD5D,3F0B06AF,3F02FE86,3F02E8D8,3F00D61F,3F034280,3F005904,3EF4D02C,3EEA90B5,3EE04A2E,3ED7D807,3EDB6031,3EDF9206,3EE8EBAE,3EEFCD2E,3EF2FDFD,3EF519A0,3F01F772,3F02DF37,3F06D0AE,3F0B9B16,3F10B69D,3F122476,3F0F60C2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F0CCD99,3F0DF4D2,3F0AFB71,3F05F6DB,3F00F4CC,3F02BB82,3F00EFCB,3EF90F5D,3EEFC07D,3EE5FFF4,3EE15E18,3EE32AE4,3EE4551F,3EEDA28A,3EEFA846,3EF36839,3EFEE7C1,3F0406FF,3F0616F0,3F0A493F,3F0B322E,3F0F04FD,3F1204C5,3F1306D8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F2AF922,3F0DE2A2,3F0F3BAA,3F0C589B,3F05C92D,3F049108,3F0077CA,3EFBAFC0,3EF0670D,3EEC6144,3EE8939F,3EEAC913,3EF0A1AD,3EF1FA64,3EF21732,3EFA4F04,3F02CFC1,3F041018,3F061862,3F0A5712,3F0A6171,3F0E98F1,3F0E1872,3F11092B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0E4B92,3F10B0BB,3F12DCCF,3F0A91EE,3F037197,3EFFA561,3F01609C,3F024900,3EF56EBC,3EEA0674,3EE36680,3EEBFFDE,3EF43F93,3EF823B7,3F010428,3F070430,3F078512,3F08FF3E,3F0C3A97,3F0D33BD,3F0E5B6D,3F10F8B6,3F10D40E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0C9465,3F1131BD,3F1213C1,3F0763EF,3F02F48A,3F02FBC5,3F044FEA,3EFCEBEE,3EF78106,3EF0E367,3EF69E69,3EFF1E91,3F00BC29,3F02FBC5,3F082448,3F09F0D2,3F0E0975,3F0EB108,3F0F5180,3F100D99,3F11F119,3F0FFE9D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0CBA82,3F11A605,3F1193B9,3F0B578C,3F054139,3F05913C,3F05CDD8,3F0443F9,3F01456C,3F01C968,3F039A8D,3F062E0C,3F09E5C0,3F0ADBAF,3F0A044E,3F0B7DC6,3F111F22,3F0E534B,3F117AA6,3F1145A2,3F138CEF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0CF170,3F11846B,3F112D82,3F0CF69F,3F0B559A,3F0747FF,3F0406FF,3F04B073,3F051F67,3F057943,3F0C4D26,3F0BF0F2,3F0DBC4B,3F0E3405,3F117B7F,3F127B3E,3F0F4DCA,3F1022D9,3F127EB0,3F139A7B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F0CF2A3,3F10E40F,3F11D69E,3F1033F4,3F092F85,3F09B9EB,3F08FE7E,3F0E4372,3F0AA347,3F0D228A,3F0D8991,3F0E2363,3F108A89,3F1281B3,3F137789,3F10723C,3F12209B,3F145A14,3F144718,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F11E36D,3F1265B9,3F132310,3F0E2771,3F0FC260,3F10737E,3F12943B,3F1301A3,3F10A131,3F13C410,3F153E76,3F14BC61,3F146278,3F14757B,3F14CE97,3F111D05,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F1259AF,3F12B731,3F1361BA,3F13606C,3F1477B1,3F13B21B,3F131BAD,3F1391BD,3F14D226,3F141239,3F11E002,3F11D3A1,3F10BB3C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F11C5FA,3F121E08,3F12BF66,3F14096C,3F12EEFF,3F118098,3F12AB19,3F1357B4,3F12684E,3F192FD4,3F1850F1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F148F27,3F14310C,3F164ABD,3F1F5E4C,3F1B19FE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
