00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F32F58A,3F2A330A,3F20470C,3F1425D4,3F093FD2,3F016D02,3F00508E,3EF61D85,3EEB3791,3ED91ABF,3EC9FEED,3EC4682D,3EC7E224,3EC96519,3EC4C2F7,3ECF5232,3ED49802,3ECE69E1,3ED35C29,3EC3FE3F,3EAE82FD,3EA8A85B,3E97D047,3E8C2272,3E87EAD2,3E8B5536,3E84A876,3E8DD715,3EB62332,3EDDF130,3EEE37E6,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F276853,3F1938D3,3F173F00,3F08E084,3EFD96A7,3EEEA02E,3EE19897,3EF1FF5B,3EE38FAD,3ED1875A,3ECAE6A1,3ECB1862,3ECAED2E,3EC494FC,3EC61C1C,3EBD7F8D,3ECC9E20,3ED046B6,3EC48ED6,3EBAE39F,3E9D9841,3E996AC4,3E90BA0C,3E82C8ED,3E80503F,3E840EA9,3E84C7F4,3E85AE63,3E9C54F5,3EC2CF33,3EDF5DE6,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F374F83,3F233E36,3F116EE6,3F0F3423,3F047FD4,3EF541BF,3EE1E9AF,3ED24225,3EE016F4,3EE8A8F3,3ED3F535,3EC84D51,3EC38A62,3EC3148F,3EBE6CFE,3EB797A5,3EA7C0E8,3EB0E6FC,3EBA6E8C,3EA72A82,3EA156DA,3E976FAA,3E8FFCA8,3E945A7D,3E80AB6B,3E7A3F56,3E81902B,3E823C51,3E82010C,3E8649A4,3EAD5187,3ED9B0B5,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F3CBB64,3F22635F,3F16E105,3F0EFA43,3EFCD39F,3EEBBADF,3EECC872,3EDE7BD7,3EDA07C7,3EE1A5EE,3ED25DE2,3EC15CFF,3EB413CA,3EB0C186,3EB2455C,3EA7F0E6,3EA32945,3E9EE604,3EA96B97,3EA17A36,3E971FFA,3E8DFDBA,3E91CB94,3E940287,3E8D126F,3E62EB97,3E579E00,3E6EDFF0,3E769C34,3E8A369E,3E9F90A5,3EC9292F,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F5F603C,3F430EDC,3F2CB88B,3F1CCB1C,3F1523C8,3F0742B5,3EF84288,3F05A5DC,3EFF5241,3EE7DD78,3ED98A97,3EC32CCB,3EBA8F1A,3EA3119D,3EAAA095,3EAAA765,3EA70CB6,3EA186E8,3E9CA096,3EA76E9F,3EA6C691,3EA12C43,3E899D29,3E8E4718,3E98F88B,3E88E67B,3E6EDE9A,3E598265,3E6C9D72,3E750279,3E85D5E8,3E992902,3EB669CA,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F5B1B37,3F4B74D1,3F313427,3F20A962,3F1AB6E6,3F1947C5,3F0E597B,3F10F8E4,3F06E003,3EF02AFB,3ED09AE3,3EBE3F8D,3EB9644E,3EA04A6A,3E9A9A78,3EA15D6F,3EA981A2,3EA8EDB0,3EA3CBDD,3E9E5E95,3EA481B4,3E9547D5,3E89E95E,3E9016DF,3E99544F,3E898EFD,3E79477B,3E6D6CE1,3E537C2A,3E5AB481,3E724AD1,3E935FCF,3EA2109B,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F5F345E,3F4E9363,3F41623F,3F300A56,3F2A2E29,3F2DDBBA,3F1EA77D,3F13C6C0,3F00112F,3ED370A8,3EC60FFE,3EB59391,3EB81447,3E943F51,3E9899F0,3E9D0090,3EA6053D,3EA9AFF0,3E9C85BD,3E8B8A2B,3E8B994D,3E901D49,3E8E43AF,3E939AA6,3E8E99E4,3E95A0AF,3E9077E7,3E706B06,3E4E2FB9,3E5E561B,3E636EBC,3E89B465,3EA18438,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F5FEACF,3F50A4AA,3F4B1CA1,3F4D5A83,3F44E0B2,3F3AC7DA,3F21542C,3F1474E0,3EF976EA,3EBF966A,3EAE6638,3EA2DC2B,3EA5FCFC,3E91416C,3E945450,3E9ABA7C,3E9E5B10,3EA38E2E,3E9A49DE,3E90B74E,3E8CCD16,3E8BAB8D,3E96DD66,3EA01ADB,3E9345CE,3E92DA1D,3E8F4A39,3E718D8E,3E4F36A7,3E5EBCC7,3E64C2E2,3E6EC3A5,3E9BD715,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F7731B1,3F652BA5,3F5C472C,3F521E2B,3F57BE38,3F4EBDC2,3F4052B8,3F29AAD1,3F11AEC1,3EEDC563,3EBCF4CD,3EA3F394,3E9E1E21,3E9CC1E8,3E80D3EA,3E8B8858,3E9BAF1E,3E975059,3E98E200,3E9795E8,3E8C6B90,3E8DBA7C,3E88E433,3E8DF38A,3E965A67,3E9430EC,3E95FC0E,3E8D7F2B,3E7D277E,3E5C742B,3E5A22EF,3E66C205,3E67ECD2,3E8D6196,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F7C49B6,3F6C41E1,3F6BBD78,3F64F3A9,3F64D251,3F50DDC5,3F454966,3F305BB3,3F13E712,3EF01450,3EBF6EF0,3EACF923,3EA5C495,3EA5814E,3E94CDC9,3E944D1B,3E9D9271,3E9922A4,3E934B4A,3E8E2C66,3E8A2188,3E8EE382,3E89DB7D,3E87ED6A,3E847CDE,3E91BE41,3E8DA360,3E8E0B82,3E8A5453,3E7590F2,3E6D472E,3E6D9B15,3E6B6F07,3E833F2D,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F85C9AC,3F7C69E6,3F77F025,3F634BE6,3F5B0A25,3F43E853,3F40557D,3F2C36CE,3F18A9A3,3EFD1E7F,3ED1E881,3EC8B64D,3EC65BBE,3EAFB12C,3EA4012B,3E9ECD74,3E98F934,3E98F773,3E89F218,3E8EC587,3E8921DF,3E8E2EDC,3E888968,3E652192,3E6C196B,3E87F610,3E89C350,3E94A00A,3E89F881,3E805B58,3E7A24F8,3E7730D6,3E7B06F4,3E6F3A10,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3F97098C,3F8FDCAB,3F86A01C,3F6A757C,3F59B35E,3F46E57B,3F3AA00C,3F1D935F,3F178410,3F05CCB0,3EF975C0,3EF6E6DC,3EF2B92F,3ECBCD4E,3EB7AC7A,3EAA9D96,3EA51C87,3EA2C4D9,3E8C7351,3E8C3FB1,3E8A7521,3E8C14AA,3E758DD7,3E722F15,3E73A27B,3E894958,3E8C5DBA,3E8FD5E3,3E87B1DB,3E8072CD,3E81D0DE,3E89B9E6,3E900310,3E7C2D21,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FACA501,3FA404B1,3F94EF64,3F839770,3F681560,3F556D33,3F4F63E7,3F2F48D4,3F29E518,3F21C602,3F0D9F0E,3F0ACF41,3F07078F,3F00841B,3ED1F9D4,3EC15B3F,3EA77E1B,3EA43EF0,3E9755B5,3E8C16AF,3E8432EF,3E87DC4E,3E72A322,3E7D4E81,3E7D9910,3E8401C5,3E85F2C5,3E89F4F1,3E8589F6,3E80F05D,3E871A83,3E8E92D9,3E95A658,3E7F68D7,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FBD6C11,3FB1FCE5,3FA95079,3F9742DA,3F8948FE,3F7E68CB,3F745F1D,3F62D71D,3F55BE53,3F4E9297,3F365AD8,3F28992F,3F20D65F,3F11E213,3EF71E41,3EDF6EB7,3EB4E2CD,3EAD37AD,3E9D1007,3E889EE2,3E7B0E08,3E6B732E,3E656ED2,3E78599D,3E6CC9C2,3E81DD2D,3E7D3031,3E89DE55,3E89DA10,3E87C44E,3E8B6CD9,3E95045F,3E9243F0,3E757CEA,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FD019AE,3FC4758A,3FBAB639,3FAD3B0C,3FA4E785,3F9D017D,3F975F24,3F95D376,3F8BD134,3F845B0F,3F7ECD83,3F69B08F,3F42A882,3F249B4D,3F08B56F,3EF68849,3EC4F790,3EAADF59,3E9A1BCD,3E8DEBFF,3E7CEF28,3E662237,3E5C15F0,3E71705A,3E6380A8,3E682502,3E82E215,3E8EFE48,3E8CF9DD,3E880FB1,3E8CB8DF,3E917965,3E93DA2D,3E7D603A,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FDEC007,3FD32570,3FCAFF4D,3FC02E0C,3FBCDF6C,3FBEE5C7,3FB89AD1,3FB0B6B5,3FA5B10B,3F99E019,3F94A4CB,3F8944C2,3F62EF34,3F36638F,3F1B0EEB,3EF96D04,3ED3AE3C,3EA71381,3E91F7CD,3E8C53F5,3E77B988,3E751B7C,3E767D32,3E704279,3E661E40,3E5460DC,3E78A2BA,3E86E1B7,3E81CD15,3E852E93,3E8F20F4,3E9696CD,3E980B42,3E8765D9,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,3FE7CFE2,3FDC1712,3FD58361,3FCFD0D2,3FCCDA27,3FCBBDC2,3FC72189,3FBCA765,3FAEEC6B,3F9DFB4B,3F9684C4,3F8780CE,3F65E905,3F3CD613,3F1C0804,3EED726C,3EB91DA3,3EA45AFC,3E980456,3E8B2E8D,3E80AA7D,3E830752,3E88BAAE,3E772AD5,3E631EF6,3E61B43B,3E76DC97,3E827473,3E8D6375,3E872052,3E94B0CB,3E9DBBDA,3E9BCC2D,3E90C890,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FE37A5C,3FDF56E5,3FD9FC37,3FD45390,3FCE413C,3FCB135D,3FBDC63D,3FB0EC8D,3F9D2849,3F925B2E,3F7E5A42,3F46D9A2,3F24216B,3F007054,3EC4FCA5,3E9ED6E6,3E9F4D51,3E9C5320,3E8F6F8B,3E820FEC,3E86E781,3E863591,3E7A2DC1,3E67145F,3E74247B,3E7DB9E2,3E8496D9,3E8B2664,3E91824F,3E98947D,3EA1382E,3EA37368,3E9B4AA5,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FE844CD,3FE2F30F,3FDCD9CB,3FD53862,3FC97140,3FC287E7,3FB476A4,3FA747D3,3F9798B4,3F894A67,3F5AD369,3F1DDCF2,3F05771D,3EDF6470,3EA8E0DF,3E98EFC9,3E9C489B,3EACA6F5,3EB44F0D,3E8A1038,3E88A87E,3E8A87CD,3E86ACAB,3E84B132,3E781189,3E8745F6,3E91B0F0,3E973D49,3E9C5C0C,3EA6DF50,3EA5EA2A,3EA26B46,3EA42533,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FE8D696,3FDE13CA,3FD71E5D,3FCA1452,3FBE413F,3FB2FE88,3FA3502D,3F948E79,3F87BEC9,3F642365,3F2355AB,3EF834B0,3ED63D9F,3EB7B36D,3EA01FE5,3E98D321,3E9E93B5,3EB6B3B7,3EC71A1D,3EA342B3,3E9813EB,3E96FF83,3E98CCCA,3E99D422,3E85F117,3E8B6BF1,3E982E58,3E9C3FEC,3E998E7D,3EA66189,3EA348F0,3EA5E965,3EB5FB2D,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FE838B0,3FDFBFAA,3FD29646,3FBEC7C8,3FAFB4A4,3F9D6656,3F8DC1A1,3F8407F8,3F58ADFE,3F28D010,3F067CDC,3ED5AFCA,3EC1C7F6,3EA836B4,3E9E5045,3EAD49A8,3EBC5BE5,3EB65D06,3EC51BE7,3EB95815,3EAF4A44,3EA721E1,3EA7652D,3E9B811E,3E92E49D,3E9035FE,3E9BC7DC,3E9DF051,3EA29E72,3EA564DD,3E98C08E,3E9A85AC,3EBE33B3,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FE22575,3FD117D0,3FBA750E,3FAA6729,3F956830,3F836301,3F5FB82B,3F2C41E9,3F060413,3EEB2361,3EC5E511,3EBD5FFA,3EA4AAC7,3E9C9817,3EB5133D,3EC94F78,3EAE6EC2,3EBCB464,3EC49AC6,3EC2C652,3EBEADE7,3EB6D75C,3EA5CBC9,3EBA94F7,3E93F7DE,3E9DC6CD,3EAEF797,3EADD021,3EAB359A,3E997C66,3EAA5F48,3ED30053,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FE10F40,3FD2C17A,3FBF55E9,3FAC1C2C,3F932181,3F7C298F,3F4BE6FA,3F18DA90,3EF5F154,3EDB51A3,3EC091CF,3EC20260,3EB16468,3EA46D32,3EB36EA9,3ECCEC3A,3EC28A62,3EC1618B,3ECA9D22,3ED554E8,3ED27DCB,3EC036B1,3EAF5AF4,3EA9DA4A,3E95D4EF,3E9A69FB,3E9C84D2,3EA725CD,3EB3DA31,3EAF0837,3ECB765E,3EEC312B,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FD3E108,3FC06143,3FAB0F39,3F92D30D,3F800B0C,3F4F5BDA,3F1D3ACA,3EF7ECB1,3EE35706,3ED2B06F,3ED8EEAB,3EC614C4,3EADC90F,3EC89EEF,3ED86D78,3ED4747F,3EDBD1CA,3EE536F4,3ED8D592,3EDB67B5,3ED96EB2,3ECAEA19,3EB9F81A,3EAE8AF9,3EB4BA69,3EA84A93,3EA96E02,3EAF6AC9,3EC207A9,3EDC6C70,3EF4D307,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FCB765E,3FB94B8C,3FA89796,3F8F6B1E,3F7FF3BC,3F5A3E1D,3F2F9C61,3F0DC2C2,3F04CA98,3EE96501,3EF1C437,3ED86BB7,3EBB0748,3EDA9935,3ED8D35F,3EDDD1DB,3EF8FF26,3F0DBB9D,3ED6EADE,3EE63DBE,3EF20F42,3EE8577E,3ECF19EF,3EB1BD87,3EB99E48,3EADD0FA,3EABE43D,3EBD533A,3EC5FB12,3ED21725,3EF7A0D8,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3FB42518,3F9EB345,3F8A69D4,3F80013A,3F6677DA,3F4C0620,3F2612EA,3F1387E6,3EF5B43E,3EE97658,3ED5BE53,3EC91DD3,3ED43E79,3EDB7F99,3EE23262,3EF39835,3F02B472,3EE11385,3EF64C9C,3EF0F136,3EDEFD65,3EC54564,3EB715B6,3EB60E67,3EAF26A2,3EB9AF61,3EC64373,3ECFE5D9,3ED91DD6,3F027FC3,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F9D0C91,3F8786FF,3F7B8E01,3F6D55F0,3F495F06,3F2AD654,3F10D7DF,3EF2683A,3EE206D6,3ED86675,3EC8CF33,3ECEBA29,3EE78489,3EE73860,3EE83B36,3EE2D985,3ECF15EB,3EE446FB,3EEC301F,3ED38A31,3EBD47D2,3EBD2751,3EC2C652,3EBB23C9,3EC4AC82,3ED99F6A,3EE3333F,3EFFAB76,3F117AC8,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F993CC7,3F89D0FF,3F81269B,3F6CEDBA,3F4BC1A5,3F2B892A,3F116EE6,3EF8A01F,3EDDFBCB,3ECD8F74,3EBE2628,3EC66B95,3EDF363B,3EF0C87D,3EDFE3C5,3ED906E7,3ECC69AA,3EDB83A8,3EE64333,3ED5CD4C,3EC846EF,3EC61118,3ECFD819,3ED0E2AB,3ED7814C,3EEA7DB8,3EF149E9,3F0805FD,3F1B14C5,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F8F2902,3F849CC6,3F6B1460,3F52F294,3F33F82F,3F1A9231,3F04518D,3EEC0DAE,3ED7E813,3ECC1D20,3EC697D7,3ED34818,3EE0BDD3,3ECCFCBD,3EC4BC15,3EC3BABE,3ED9027F,3EEA0DBB,3EE577F0,3EDCB71E,3EDCD0AA,3EDE8947,3EE26B6E,3EDE5A0A,3EE49EE8,3EE50942,3F092C70,3F1CD4C7,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F8B5308,3F81BC88,3F67F622,3F462DC0,3F2E69A2,3F151D1F,3F017B20,3EEFD5CC,3EE2C2E4,3ECE0ABE,3ECEED69,3ED8E80F,3ECDAEB7,3EC3A1A8,3EC8F85F,3EDDE782,3EF823F9,3EF31D27,3EEB8EB1,3EED18D7,3EF35B2C,3EFBECE9,3EF01BDE,3EF5C533,3EF3A851,3F166F93,3F278E21,00000000,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3F898CDD,3F78FE92,3F5962C0,3F44AD3B,3F283FF9,3F0F1D80,3F0AAE1A,3F066D4B,3EE882FA,3EDC1712,3ED64939,3ECBED34,3ECD4B84,3ED2D008,3EEE0822,3F034FA1,3EFD31B1,3F00F00E,3F07FB9A,3F092F9B,3F0DADB4,3F0B9E68,3F0E46E7,3F127AE2,3F2FFB42,3F49D800,00000000,00000000,00000000,00000000,00000000
