00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FCFDDD2,3FA3B230,3F93871F,3F8FF418,3F8B4A6B,3F85ACF2,3F84C750,3F84F161,3F814168,3F802F88,3F7CC672,3F79D99E,3F7084E9,3F6BA99F,3F6A0328,3F65847A,3F662E01,3F6168E7,3F6311AC,3F618E8E,3F5DC943,3F5B58D5,3F551A34,3F530017,3F4FC58F,3F4FB4A9,3F4ECFC7,3F50070B,3F51A790,3F589D94,3F5EF1FA,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FEF4605,3FAFBA5F,3F9316D3,3F8C7A34,3F8ACFA4,3F88DC4D,3F81EAEC,3F820A90,3F81AEFB,3F800B7C,3F7E7BED,3F7AE2CA,3F754407,3F6D4B8A,3F6C3B92,3F691DC7,3F660B4D,3F6260E9,3F6043E2,3F6161FC,3F5EA8E1,3F579935,3F5765D2,3F55401C,3F50F969,3F509A0D,3F4DB3E3,3F4B75FE,3F4B8145,3F502A0F,3F599650,3F5EF33F,00000000,00000000,00000000,00000000
00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FC6BC3C,3F9D1C96,3F8C6208,3F884070,3F888CC5,3F867CBF,3F80C8B0,3F817EF4,3F81B06A,3F7F51F5,3F7CFCE0,3F783D50,3F752347,3F6BBAA5,3F68B5E2,3F658969,3F640249,3F6427EC,3F61AFEB,3F620C69,3F5CBC13,3F535E9D,3F5424B4,3F5202A1,3F508EF1,3F4F65D4,3F4DB3E3,3F4A7E10,3F4BF7A1,3F53D278,3F58D8C0,3F5E6A7E,00000000,00000000,00000000,00000000
00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FF48396,3FAE3B48,3F94B481,3F8A550F,3F8816C5,3F88A2AF,3F845939,3F80BD1E,3F7DEF1D,3F805CA0,3F7F2E77,3F7FD027,3F78864E,3F74C4CB,3F6C1060,3F652FDB,3F63CB06,3F5EA6C5,3F62CCDA,3F639FC6,3F5FB688,3F5A90E1,3F529B1A,3F537634,3F548B2D,3F526AD2,3F4E9C22,3F4F8D66,3F509303,3F4E9F0A,3F543D3B,3F581F43,3F5D9564,00000000,00000000,00000000,00000000
00000000,00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FCE47F8,3FA09061,3F905175,3F8C2469,3F8A25E4,3F880FD6,3F832A06,3F80FCB8,3F7A4499,3F79CABE,3F78E6A8,3F7C24C8,3F777A45,3F72B5E4,3F68C3B7,3F65581F,3F64F2AB,3F60DC43,3F60A238,3F62479F,3F5F8823,3F5ABB32,3F57C9EA,3F567C3D,3F54543E,3F5208A3,3F4C4AFA,3F4FFE34,3F54FE63,3F519000,3F54DD33,3F55C6C2,3F5B2C3A,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,40000000,40000000,3FB9756B,3F99166C,3F8DFB3C,3F8BB46C,3F89DC4B,3F860EE0,3F81B221,3F7FB836,3F7B7F13,3F75CA77,3F762BCE,3F753EE9,3F73DF24,3F6F61CF,3F686A63,3F654B97,3F62725D,3F5E86B8,3F5E950D,3F5FC64C,3F609331,3F5BF897,3F569422,3F550BE8,3F547231,3F50BF1D,3F4ACC02,3F4F40E0,3F55E071,3F54BC70,3F551E75,3F54DC0B,3F58391E,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FE40F91,3FA8E533,3F93DB6A,3F8D0219,3F89285B,3F877029,3F82A79E,3F80F318,3F7F7B99,3F7DA2EA,3F79B609,3F75049A,3F724947,3F70846B,3F6AE705,3F63F1EB,3F6158E8,3F5FE8D8,3F5B452E,3F5BCC25,3F5C753F,3F5EC452,3F5B7C7B,3F53A7BA,3F543965,3F5652C3,3F548754,3F4E1F13,3F4EF838,3F52E4D2,3F538693,3F56E305,3F553DCA,3F57A514,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FC81A3B,3F9F274F,3F8ECB5A,3F8A730E,3F8704C3,3F836EB2,3F7EFF62,3F809F85,3F7EDDA4,3F7AA4B4,3F76A438,3F738C3B,3F727A48,3F6D9D9C,3F65B15A,3F5F486A,3F614D3D,3F6044BD,3F5BFB79,3F599853,3F57E93E,3F59A608,3F57F58C,3F527803,3F50BFDB,3F5586A6,3F55DEE3,3F4EDDFB,3F4E2A49,3F505D60,3F555189,3F589996,3F55F3EB,3F55FC1A,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,40000000,3FB09AE7,3F955F0B,3F8AB80B,3F85843B,3F83855A,3F83310E,3F7DE6E2,3F806EDE,3F7DE4B0,3F779BA6,3F74303E,3F718D79,3F70D83D,3F6B4684,3F657B83,3F5E41AE,3F5DC6C0,3F5D4FAF,3F5B9861,3F5613E3,3F55D845,3F54791C,3F52A42A,3F506818,3F4DA072,3F53A634,3F54DC6D,3F4CD13F,3F4D3B27,3F4E479B,3F546210,3F5558E5,3F533D2C,3F532F1F,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FE4B764,3FA12BE3,3F8D6534,3F8665AC,3F810C97,3F7D5FA1,3F7F7F7C,3F7C7839,3F80192A,3F7BAF07,3F7676B0,3F7312CB,3F6F810A,3F6CC9EE,3F68A212,3F62A819,3F5DB4C1,3F594E45,3F599B8D,3F5815B8,3F538EF4,3F52A790,3F5325A2,3F50FCC1,3F4FB331,3F4EAD37,3F52DE63,3F52BF5E,3F4C476D,3F4D447A,3F4D7F5B,3F511077,3F52AD9B,3F53807B,3F55B418,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FCBF636,3F966878,3F867821,3F838D9A,3F7F184D,3F7C4204,3F7A9175,3F79C89E,3F7AD342,3F7ADF93,3F73C5D7,3F7449A1,3F6C8CE8,3F676FF2,3F635789,3F5E0029,3F5A9010,3F57869E,3F559A73,3F551E75,3F53DA7D,3F510490,3F4F3AA9,3F508B3D,3F5622B7,3F4E3FA4,3F544299,3F5276E2,3F4C53DC,3F4C8385,3F4F58A7,3F4FA7D0,3F50F494,3F52B468,3F586FB0,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FB98BAD,3F9068E0,3F84A522,3F81D116,3F7CA3A8,3F7A5054,3F760DE7,3F789AD0,3F7899C3,3F76461F,3F6E0E46,3F72FDAD,3F688E45,3F65A1A3,3F6168E7,3F5B3A22,3F57EB3A,3F551591,3F545006,3F51F27E,3F4E2C19,3F4F2CC6,3F4EE5A1,3F4F555B,3F4E15AC,3F4B19D7,3F4F12D9,3F4EC421,3F4B29A5,3F49F64F,3F4A20B3,3F4EAAAB,3F5237FE,3F51BC26,3F53BEFF,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FAD4622,3F8C900D,3F83BCCD,3F8053EF,3F790F49,3F76C031,3F72B765,3F7257C5,3F72CF79,3F6FFEC7,3F6906A9,3F706C4D,3F66AB31,3F626BD1,3F5E8FFE,3F5B8167,3F598F76,3F53BCB5,3F533A22,3F52AD9B,3F4EB7C3,3F4E084D,3F4D2EF7,3F4B70B5,3F49AF94,3F4970A4,3F4782AD,3F49C98F,3F48CB0B,3F4553BD,3F47A02C,3F4CA116,3F536515,3F56D0F3,3F566589,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FA55C6F,3F872C87,3F7F8D61,3F79AAE5,3F77AB4F,3F74D8B0,3F6DA360,3F6A893C,3F6D559B,3F67FB54,3F66521B,3F6C2986,3F64AA09,3F5D7892,3F5BCD60,3F570F14,3F55B926,3F533656,3F50C391,3F52FE32,3F50156A,3F4DFCBE,3F490B4C,3F490AF4,3F496C7F,3F48A2EC,3F45887D,3F477A8C,3F4373CB,3F423A5C,3F446AD4,3F4A697B,3F50813F,3F560B4E,3F54383F,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3F9D76B7,3F81614B,3F7667B2,3F74C758,3F7641FE,3F721A58,3F6BF8AB,3F65998F,3F63CC59,3F626A82,3F613B19,3F628135,3F5E0964,3F5DD5D3,3F5BF40F,3F5677EE,3F51597B,3F5077FF,3F4EDD40,3F4F1BF9,3F4D79F7,3F4C0EA8,3F484C0A,3F482CFC,3F4A28B3,3F4B0B19,3F49EB8C,3F44F575,3F41AA49,3F4314B3,3F45743D,3F49F64F,3F502BE7,3F510AE3,3F4FCA56,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,3FFE9A42,3F9B5FF0,3F801855,3F73944F,3F710533,3F74C653,3F7105B2,3F6ACCBB,3F65524D,3F601F17,3F5E4FFA,3F5E5215,3F5C3B64,3F5DCBC6,3F5D3FD9,3F5AFC05,3F578245,3F4FC8DD,3F4E6553,3F4C7821,3F4B78D0,3F4BC783,3F4AF399,3F487250,3F458AD0,3F49D3F6,3F4B5598,3F481419,3F454282,3F42897A,3F4483CC,3F46B37F,3F4B629F,3F4E7F71,3F4D045B,3F4F07E7,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,3FFF1CBB,3F9CBE44,3F8298CE,3F761182,3F700527,3F74F752,3F71F4F3,3F6D66DF,3F66A636,3F606627,3F600A93,3F60340C,3F5CECA3,3F5B7EF1,3F5A6567,3F58ACC2,3F579A00,3F51A2B3,3F4EA138,3F4C927A,3F4C27D5,3F4B3321,3F4D52D3,3F4A66B1,3F494C67,3F4D3DA9,3F4C4495,3F46508D,3F445FFE,3F42E619,3F439C78,3F46B329,3F49B83C,3F4A81E7,3F4AB651,3F4B2137,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FA42A0B,3F855C39,3F7B7BD8,3F76F622,3F747760,3F729551,3F6DFED7,3F67F97F,3F61DFA5,3F632099,3F62C1E8,3F5B7098,3F59EF83,3F5A2486,3F562ED1,3F5540E3,3F528CC2,3F4D3344,3F4AC7CF,3F4D06DC,3F4D566A,3F4D1A31,3F4ADA04,3F4BDE25,3F4F526E,3F4BEEC7,3F488265,3F41D60F,3F41B481,3F4309B1,3F467363,3F46C44E,3F48A659,3F4A1488,3F4B9FF5,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FACC944,3F8ACA11,3F7FE6FF,3F7A52FE,3F7569F1,3F727848,3F6B267E,3F671973,3F63CE1E,3F646EE7,3F61726C,3F590939,3F5777FE,3F54F3F7,3F53F419,3F57FA50,3F50E96E,3F4E1A5F,3F4D328C,3F4F9980,3F4EFE0D,3F4BB68D,3F48E99B,3F4DE207,3F4F251A,3F4C49E9,3F4B1002,3F4309B1,3F41AA9B,3F45ABB8,3F4723FD,3F4875BC,3F496BCF,3F49704C,3F4C8715,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FBA831C,3F9004AE,3F81D842,3F7D6BA8,3F73A4FA,3F6F429C,3F68A9E7,3F64643E,3F613FD9,3F63DF59,3F5FE86B,3F5A88BF,3F564321,3F516DA2,3F52DBBC,3F585CF4,3F520482,3F523F84,3F51F0FE,3F50BD43,3F512A26,3F4F8AD5,3F4B27E3,3F4CEFF9,3F4D1E21,3F4BA48B,3F4C6A42,3F476128,3F461E0E,3F47405C,3F47D629,3F472046,3F47BD5C,3F495718,3F4EF435,00000000,00000000,00000000,00000000
00000000,00000000,40000000,40000000,40000000,40000000,3FCFB621,3F9504DB,3F81AAAF,3F7B392A,3F740728,3F6D89E9,3F67599D,3F622990,3F601467,3F60161D,3F60C576,3F5AB5E7,3F57C985,3F51E9DD,3F5275C0,3F547358,3F50236C,3F532175,3F53FECE,3F542516,3F55017A,3F516F21,3F4F03E3,3F4AECF0,3F4AAC86,3F4D07EF,3F4DDF81,3F4A3592,3F46E240,3F4823C7,3F472A67,3F464B88,3F490783,3F4AE486,3F4E930D,00000000,00000000,00000000,00000000
00000000,00000000,00000000,40000000,40000000,40000000,3FE4F5CA,3F9AD725,3F82E3E1,3F78AB20,3F737C14,3F690E0E,3F66E0AE,3F632810,3F603F9A,3F5C711C,3F5E4219,3F5B1CB2,3F563894,3F509246,3F4F65D4,3F5046D8,3F506E03,3F502CA4,3F517F30,3F51834C,3F528536,3F51941D,3F4FE87D,3F4E2E44,3F4B2352,3F4B5701,3F4CE152,3F4D54FA,3F4832C8,3F45B8B1,3F44EF83,3F4638CB,3F47CFB4,3F4AAE45,3F4E61B3,00000000,00000000,00000000,00000000
00000000,00000000,00000000,40000000,40000000,40000000,3FFC876C,3FA5128D,3F858917,3F761DE1,3F701DAE,3F6A8C0B,3F6556C7,3F610EA8,3F5E9B61,3F5BF05A,3F5BA99F,3F56F580,3F535FC1,3F4C70A9,3F4CCFD1,3F4E109D,3F4DD67C,3F4CF77B,3F4BA37C,3F49AE32,3F4BF5DB,3F4CFB0E,3F4B710F,3F50878A,3F4CD2AD,3F4BCCD1,3F4C95AF,3F4AC236,3F474775,3F457739,3F46B27D,3F47D476,3F4B743B,3F4D045B,3F4F8A19,00000000,00000000,00000000,00000000
00000000,00000000,00000000,40000000,40000000,40000000,40000000,3FB6BBED,3F898F22,3F75CC02,3F6E1034,3F69D8C5,3F60B7B4,3F5DE695,3F5E343A,3F59CD93,3F55E649,3F51EC1E,3F514F0A,3F4F7A57,3F4CCA1B,3F4BB7F7,3F480DA0,3F46DF8F,3F459120,3F45E1FD,3F477A35,3F483EBA,3F4809E1,3F4C0957,3F4B5869,3F49A31E,3F4CBFC1,3F4A085E,3F44384F,3F459B18,3F483F11,3F4BBFBD,3F50FA86,3F512A85,3F502D61,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,40000000,40000000,40000000,3FCFB855,3F936511,3F7C12ED,3F6EBB73,3F66D3FB,3F5D94F9,3F5C4A41,3F5D2B06,3F579CC5,3F541B83,3F4EEFD5,3F5134F3,3F4EE4E6,3F4A6176,3F497A50,3F45B65D,3F435FA4,3F425D10,3F452DA7,3F454BC9,3F452114,3F47F2BA,3F49251D,3F4A2A70,3F4E1834,3F4D6635,3F49025A,3F42E521,3F46A868,3F4A3EF8,3F4AB86A,3F52B64C,3F5256DA,3F4F9922,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,40000000,40000000,40000000,3FF13436,3FA3034C,3F812104,3F6A7E00,3F636CA9,3F5FC5DF,3F5D59B1,3F5DC2FB,3F57B87B,3F528C61,3F4DAFED,3F50D5C0,3F4F622B,3F4A17A8,3F46DE36,3F447A98,3F425D63,3F40AD77,3F42CB47,3F439D72,3F437A9F,3F47C9ED,3F488A9B,3F4D0D4D,3F5147F4,3F4FA1F1,3F4958D2,3F471015,3F4AEFBD,3F4D6242,3F4F3BC2,3F50AB77,3F4F3FC7,3F513FC1,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,3FBB8152,3F89B720,3F6F006A,3F64A122,3F62AD58,3F60624B,3F5C4F36,3F57617A,3F527F2D,3F50AC34,3F5111F4,3F4D2B62,3F495C45,3F46C857,3F4517D2,3F439EC0,3F410C21,3F4140D7,3F414AB2,3F424E47,3F466B03,3F4A01C4,3F4FEC2B,3F50D5C0,3F532727,3F4CC6E5,3F4B8C33,3F4EC195,3F525619,3F52DC1D,3F53421C,3F4F7EBC,3F51AF0C,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,3FE3D0C4,3F9DCAE3,3F7D24AB,3F69B4F4,3F64BA0F,3F61DC9B,3F5BC9AD,3F5A09CD,3F55F44F,3F51F57F,3F4EF31D,3F496011,3F48DAD5,3F4923BC,3F46105C,3F449787,3F45CDFF,3F45F554,3F434311,3F448571,3F43E4E1,3F473385,3F4EE42C,3F4E4EDA,3F4ECC80,3F50D385,3F517817,3F538262,3F549D41,3F55524F,3F555505,3F50FDDF,3F52F51A,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,3FC01D29,3F8DA861,3F7171AD,3F651A67,3F65AB83,3F628BB0,3F5EEF04,3F5B2F17,3F553168,3F4E4001,3F48A136,3F4A8724,3F4AEC96,3F46B889,3F46C09B,3F473C4E,3F4C24FE,3F4667FE,3F47BBA9,3F49DE04,3F46CC0A,3F4E1F70,3F505ACA,3F520FC6,3F526A11,3F54F26B,3F5513A2,3F58128B,3F57D3D3,3F55D26E,3F524D70,3F530689,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,3FEF2101,3FAC417A,3F835ED2,3F6DD300,3F6E9983,3F6B38DB,3F678147,3F622B4E,3F5A17F8,3F52E16A,3F4D7603,3F4C587B,3F4C7381,3F4A4431,3F47AEC2,3F477063,3F5005F0,3F473BA1,3F484742,3F4BB68D,3F4A79E0,3F4FA424,3F547730,3F566973,3F5695B4,3F582F2B,3F5949D9,3F59781A,3F59B153,3F56FD5E,3F53C51A,3F52EC03,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,3FD60768,3F9D348E,3F81F996,3F771D18,3F716BB9,3F70A669,3F6B8A70,3F61664F,3F58CB26,3F555BFF,3F4E970C,3F50B6F5,3F4D7438,3F49555F,3F49420E,3F4C8DD9,3F4BB906,3F4D5F07,3F50B106,3F5255B9,3F543965,3F5772DB,3F594FE1,3F589664,3F59274F,3F5D08E7,3F5E074B,3F5A6CB6,3F57FD7D,3F541E31,3F545503,00000000,00000000,00000000,00000000
00000000,00000000,00000000,00000000,00000000,00000000,00000000,40000000,40000000,40000000,40000000,3FC7E05C,3F99047B,3F843790,3F7A3745,3F767100,3F727146,3F67CE04,3F6287C2,3F5D306F,3F5659CD,3F56797F,3F54F5E5,3F4D3344,3F4B5B94,3F4BF691,3F4F55B9,3F4F6FB7,3F53CA11,3F55BC42,3F591F49,3F5C74D5,3F5BB800,3F5D2A9B,3F5D0B66,3F5FFFE5,3F5FCCB1,3F5FBA5E,3F5CE102,3F59BD06,3F581BAF,00000000,00000000,00000000,00000000
